id,name,city,state,website
105109,Marinello School of Beauty - Ontario,Ontario,CA,www.marinello.com
105118,Marinello School of Beauty - San Diego,San Diego,CA,www.marinello.com
105127,Marinello School of Beauty - San Bernardino,San Bernardino,CA,marinello.com
105136,Marinello School of Beauty - West Covina,West Covina,CA,marinello.com
105145,Marymount College,Rancho Palos Verdes,CA,www.marymountpv.edu
105163,Mendocino College,Ukiah,CA,www.MendocinoCollege.edu
105172,Menlo College,Atherton,CA,www.menlo.edu
105181,Mennonite Brethren Biblical Seminary,Fresno,CA,www.mbseminary.edu
105190,Merced College,Merced,CA,www.merced.cc.ca.us
105206,Merritt College,Oakland,CA,www.merritt.edu
105215,Mills College,Oakland,CA,www.mills.edu
105224,Miracosta College,Oceanside,CA,www.miracosta.edu
105233,Marinello School of Beauty - San Francisco,San Francisco,CA,www.missmartys.com
105242,Mission College,Santa Clara,CA,www.missioncollege.org/
105251,Modern Beauty Academy,Oxnard,CA,
105260,Kaplan College - North Hollywood,North Hollywood,CA,WWW.MODERNTEC.COM
105279,Modesto Junior College,Modesto,CA,mjc.yosemite.cc.ca.us/
105288,Moler Barber College,Oakland,CA,
105303,Monterey Peninsula College,Monterey,CA,www.mpc.edu
105312,Montessori Teacher Education Center - San Francisco Bay Area,San Leandro,CA,www.MontessoriTECSF.com
105321,Montessori Center for Teacher Education,San Diego,CA,www.sandiego-ncme.org
105330,Montessori Western Teacher Training Program,Garden Grove,CA,www.montessorigreenhouse.com
105349,Moorpark College,Moorpark,CA,www.moorparkcollege.edu
105358,Moro Beauty College,Glendale,CA,
105367,Mt San Antonio College,Walnut,CA,www.mtsac.edu
105376,Mount St. Mary's College,Los Angeles,CA,www.msmc.la.edu
105385,Mt San Jacinto College,San Jacinto,CA,www.msjc.edu
105394,Mueller College,San Diego,CA,
105400,Musicians Institute,Hollywood,CA,www.mi.edu
105419,Napa Valley College,Napa,CA,www.nvc.cc.ca.us
105428,Everest Institute - San Francisco,San Francisco,CA,WWW.CCI.EDU
105437,Bryman College - Reseda,Reseda,CA,www.cci.edu
105446,Everest College - Los Angeles,Los Angeles,CA,bryman-college.com
105455,Everest Institute - San Jose,San Jose,CA,CCI.EDU
105464,Everest College - Gardena,Gardena,CA,cci.edu
105473,Everest College - Alhambra,Alhambra,CA,www.cci.edu
105482,Everest College - San Bernardino,San Bernardino,CA,www.bryman-college.com
105491,The National Hispanic University,San Jose,CA,www.nhu.edu
105507,National Holistic Institute,Emeryville,CA,www.nhimassage.com
105516,National University,La Jolla,CA,www.nu.edu
105525,Naval Postgraduate School,Monterey,CA,www.nps.navy.mil
105534,New College of California,San Francisco,CA,www.newcollege.edu
105543,NewSchool of Architecture and Design,San Diego,CA,www.newschoolarch.edu
105561,Newberry School of Beauty,Granada Hills,CA,
105570,North Adrian's Beauty College,Modesto,CA,
105598,North Valley Occupational Center - Aviation Center,Mission Hills,CA,www.nvoc-ac.org
105604,North-West College - Pomona,Pomona,CA,www.north-westcollege.com
105613,North-West College-West Covina,West Covina,CA,www.north-westcollege.com
105622,North-West College - Pasadena,Pasadena,CA,www.north-westcollege.com
105631,Northwestern Polytechnic University,Fremont,CA,www.npu.edu
105640,Notre Dame de Namur University,Belmont,CA,www.ndnu.edu
105659,Occidental College,Los Angeles,CA,www.oxy.edu
105668,Oceanside College of Beauty,Oceanside,CA,ocb.edu
105677,Ohlone College,Fremont,CA,www.ohlone.edu
105686,Opportunities Industrialization Center - West,Menlo Park,CA,www.oicw.org
105695,Orange Coast College,Costa Mesa,CA,www.occ.cccd.edu
105701,Otis College of Art and Design,Los Angeles,CA,www.otis.edu
105710,Oxnard College,Oxnard,CA,www.oxnardcollege.edu
105729,Hope International University,Fullerton,CA,www.hiu.edu
105738,Concorde Career College,San Diego,CA,www.concorde.edu
105747,Palo Alto University,Palo Alto,CA,www.paloaltou.edu
105756,Pacific Lutheran Theological Seminary,Berkeley,CA,www.plts.edu
105765,Pacific Oaks College,Pasadena,CA,www.pacificoaks.edu
105774,Pacific School of Religion,Berkeley,CA,www.psr.edu
105783,Pacific States University,Los Angeles,CA,www.psuca.edu
105792,Pacific Union College,Angwin,CA,www.puc.edu
105808,University of the Pacific,Stockton,CA,www.pacific.edu
105817,Pacoima Skills Center,Pacoima,CA,www.lausd.k12.ca.us
105826,Palmer College of Chiropractic-West,San Jose,CA,www.palmer.edu
105835,Palo Verde College,Blythe,CA,www.paloverde.edu
105844,Palomar College,San Marcos,CA,WWW.PALOMAR.EDU
105862,Paris Beauty College,Concord,CA,Parisbeautycollege.com
105871,Pasadena City College,Pasadena,CA,www.pasadena.edu
105880,Patten University,Oakland,CA,www.patten.edu
105899,Peninsula Hospital,Burlingame,CA,
105905,Pepperdine University,Malibu,CA,www.pepperdine.edu/
105923,Pitzer College,Claremont,CA,www.pitzer.edu
105932,Platt College-San Diego,San Diego,CA,www.platt.edu
105941,Point Loma Nazarene University,San Diego,CA,www.pointloma.edu
105950,Pomona College,Claremont,CA,www.pomona.edu
105969,Porterville College,Porterville,CA,www.pc.cc.ca.us
105978,Westwood College - Long Beach,Long Beach,CA,www.westwood.edu
105987,Professional Institute of Beauty,El Monte,CA,www.pibschool.com
105996,Queen of the Holy Rosary College,Fremont,CA,msjdominicans.org
106014,Santa Ana College,Santa Ana,CA,www.sac.edu
106023,Pardee Rand Graduate School of Policy Studies,Santa Monica,CA,www.prgs.edu
106032,University of Redlands,Redlands,CA,www.redlands.edu
106041,College of the Redwoods,Eureka,CA,www.redwoods.edu
106050,Salon Success Academy - Upland,Upland,CA,www.gotobeautyschool.com
106069,Salon Success Academy,Corona,CA,www.gotobeautyschool.com
106078,Rio Hondo College,Whittier,CA,www.riohondo.edu
106087,Riverside City College,Riverside,CA,www.rcc.edu/
106102,Rosemead Beauty School,Rosemead,CA,
106111,Dongguk Royal University,Los Angeles,CA,www.dru.edu
106120,Sacramento City College,Sacramento,CA,www.scc.losrios.edu/
106139,Saddleback College,Mission Viejo,CA,www.saddleback.cc.ca.us
106157,Saint Patrick's Seminary and University,Menlo Park,CA,www.stpatricksseminary.org
106166,Salvation Army College for Officer Training at Crestmont,Rancho Palos Verdes,CA,www.crestmontcollege.edu
106175,Samra University of Oriental Medicine,Los Angeles,CA,SAMRA.EDU
106184,Samuel Merritt University,Oakland,CA,www.samuelmerritt.edu
106209,San Diego City College,San Diego,CA,www.sdcity.edu/
106227,San Diego Mesa College,San Diego,CA,www.sandiegomesacollege.net/
106236,San Diego Miramar College,San Diego,CA,www.miramarcollege.net/
106245,San Diego State University,San Diego,CA,www.sdsu.edu
106254,University of San Diego,San Diego,CA,www.sandiego.edu
106263,San Francisco Art Institute,San Francisco,CA,www.sfai.edu
106272,San Francisco Conservatory of Music,San Francisco,CA,www.sfcm.edu
106281,San Francisco State University,San Francisco,CA,www.sfsu.edu
106290,San Francisco Theological Seminary,San Anselmo,CA,WWW.SFTS.EDU
106306,University of San Francisco,San Francisco,CA,www.usfca.edu
106315,San Joaquin College of Law,Clovis,CA,www.sjcl.edu
106324,San Joaquin Delta College,Stockton,CA,www.deltacollege.edu
106333,San Joaquin General Hospital,French Camp,CA,
106342,San Joaquin Valley College,Visalia,CA,www.sjvc.edu
106360,William Jessup University,Rocklin,CA,www.jessup.edu
106388,San Jose City College,San Jose,CA,www.SJCC.EDU
106397,San Jose State University,San Jose,CA,www.sjsu.edu
106412,College of San Mateo,San Mateo,CA,www.collegeofsanmateo.edu
106421,Santa Barbara Business College - Bakersfield,Bakersfield,CA,sbbcollege.com
106449,Santa Barbara Business College - Santa Maria,Santa Maria,CA,sbbcollege.com
106458,Santa Barbara City College,Santa Barbara,CA,www.sbcc.edu
106467,Santa Clara University,Santa Clara,CA,www.scu.edu
106476,Santa Monica College,Santa Monica,CA,www.smc.edu
106485,Santa Rosa Junior College,Santa Rosa,CA,www.santarosa.edu
106494,Saybrook Graduate School and Research Center,San Francisco,CA,www.saybrook.edu
106500,Scripps College,Claremont,CA,WWW.SCRIPPSCOLLEGE.EDU
106528,Wyo Tech,Fremont,CA,www.wyotech.com
106537,College of the Sequoias,Visalia,CA,cos.edu
106546,Shasta Bible College & Graduate School,Redding,CA,www.shasta.edu
106555,Shasta College,Redding,CA,www.shastacollege.edu
106564,Sierra College,Rocklin,CA,www.sierracollege.edu
106573,Sierra College of Beauty,Merced,CA,
106582,Sierra Valley College of Court Reporting,Fresno,CA,sierravalleycollege.com
106607,Simpson University,Redding,CA,www.simpsonuniversity.edu
106616,College of the Siskiyous,Weed,CA,www.siskiyous.edu
106625,Charles A. Jones Skills and Business Education Center,Sacramento,CA,
106634,Skyline College,San Bruno,CA,skylinecollege.net
106643,San Bernardino Valley College,San Bernardino,CA,www.valleycollege.edu
106652,Saint Mary's College of California,Moraga,CA,www.stmarys-ca.edu
106661,Solano Community College,Fairfield,CA,www.solano.edu
106670,Sonoma State University,Rohnert Park,CA,www.sonoma.edu
106689,Pinnacle College,Alhambra,CA,
106698,South Baylo University,Anaheim,CA,WWW.SOUTHBAYLO.EDU
106704,South Coast College,Orange,CA,SOUTHCOASTCOLLEGE.COM
106713,Vanguard University of Southern California,Costa Mesa,CA,www.vanguard.edu
106722,Concorde Career College,Garden Grove,CA,www.concorde.edu
106731,Southwestern College,Chula Vista,CA,www.swc.cc.ca.us
106740,Saint Johns Seminary,Camarillo,CA,www.stjohnsem.edu
106759,St. Giles College,San Francisco,CA,
106768,Starr King School for Ministry,Berkeley,CA,www.sksm.edu
106786,Southern California College of Optometry,Fullerton,CA,www.scco.edu
106795,Southern California Institute of Architecture,Los Angeles,CA,www.sciarc.edu
106801,University of Southern California,Los Angeles,CA,www.usc.edu/
106810,Southwestern Law School,Los Angeles,CA,www.swlaw.edu
106829,Taft College,Taft,CA,www.taftcollege.edu
106838,Cambridge Junior College - Yuba City,Yuba City,CA,
106847,Claremont School of Theology,Claremont,CA,www.cst.edu
106856,Thomas Aquinas College,Santa Paula,CA,www.thomasaquinas.edu
106865,Marinello School of Beauty - Lake Forest,Lake Forest,CA,www.elegantebc.com
106874,Travel and Trade Career Institute,Long Beach,CA,www.GOTTCI.COM
106883,Travel University International,San Diego,CA,WWW.TRAVELUNIVERSITY.EDU
106892,EPIC Bible College,Sacramento,CA,www.tlbc.edu
106908,Truck Marketing Institute,Carpinteria,CA,www.tmitraining.com
106944,Concorde Career College,San Bernardino,CA,www.concorde.edu
106953,Universal College of Beauty Inc,Los Angeles,CA,
106962,Vallecitos CET Inc,Hayward,CA,
106971,Concorde Career College,North Hollywood,CA,www.concorde.edu
106999,Ventura College,Ventura,CA,www.venturacollege.edu/
107008,Victor Valley Beauty College Inc,Victorville,CA,
107017,Victor Valley College,Victorville,CA,www.vvc.edu
107026,Berkeley City College,Berkeley,CA,berkeley.peralta.edu
107044,Walden University,Minneapolis,MN,www.waldenu.edu
107053,Maxine Waters Employment Preparation Center,Los Angeles,CA,
107062,West Hills College - Coalinga,Coalinga,CA,www.westhillscollege.com
107071,West Los Angeles College,Culver City,CA,WWW.WLAC.edu
107080,The University of West Los Angeles,Inglewood,CA,www.uwla.edu
107099,West Valley College,Saratoga,CA,www.westvalley.edu
107105,West Valley Occupational Center,Woodland Hills,CA,www.wvoc.net
107114,Carrington College California - Sacramento,Sacramento,CA,www.carrington.edu/ccc
107123,Westminster Seminary California,Escondido,CA,www.wscal.edu
107132,Westmont College,Santa Barbara,CA,www.westmont.edu
107141,Whittier College,Whittier,CA,WWW.WHITTIER.EDU
107150,William Howard Taft University,Denver,CO,www.taftu.edu
107169,Woodbury University,Burbank,CA,www.woodbury.edu
107178,The Wright Institute,Berkeley,CA,www.wrightinst.edu
107187,Western State University - College of Law,Fullerton,CA,www.wsulaw.edu
107196,Thomas Jefferson School of Law,San Diego,CA,www.tjsl.edu
107202,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,
107220,Yuba College,Marysville,CA,www.yccd.edu
107239,The Salon Professional Academy - Grand Junction,Grand Junction,CO,www.Cosmetologyschool.com
107248,Adams State College,Alamosa,CO,www.adams.edu
107257,Aims Community College,Greeley,CO,www.aims.edu
107275,Arapahoe Community College,Littleton,CO,www.arapahoe.edu
107284,Bel-Rea Institute of Animal Technology,Denver,CO,www.bel-rea.com
107293,Everest College - Colorado Springs,Colorado Springs,CO,www.cci.edu
107309,Boulder College of Massage Therapy,Boulder,CO,www.bcmt.org
107318,Memorial Hospital,Colorado Springs,CO,
107327,University of Colorado Denver,Denver,CO,www.cudenver.edu
107336,University of Colorado Health Sciences Center Psychology Internship,Denver,CO,
107345,University of Colorado at Colorado Springs,Colorado Springs,CO,www.uccs.edu
107354,Redstone College,Broomfield,CO,www.westwood.edu
107363,University of Colorado at Boulder,Boulder,CO,www.colorado.edu
107372,Colorado Christian University,Lakewood,CO,WWW.CCU.EDU
107381,Colorado College,Colorado Springs,CO,www.coloradocollege.edu
107390,Concorde Career College - Aurora,Aurora,CO,www.concorde.edu
107406,The Art Institute of Colorado,Denver,CO,www.aic.artinstitutes.edu
107415,Colorado Mountain College,Glenwood Springs,CO,www.coloradomtn.edu
107424,Colorado Northwestern Community College,Rangely,CO,www.cncc.edu
107433,Colorado School of Mines,Golden,CO,www.mines.edu
107442,Colorado School of Trades,Lakewood,CO,schooloftrades.com
107451,Colorado State University,Fort Collins,CO,www.colostate.edu
107460,Colorado Technical University,Colorado Springs,CO,www.coloradotech.edu
107479,Empire Beauty School - Lakewood,Lakewood,CO,artisticbeautycolleges.com
107488,Community College of Aurora,Aurora,CO,www.ccaurora.edu
107497,CollegeAmerica - Denver,Denver,CO,www.collegeamerica.edu
107503,Delta Montrose Technical College,Delta,CO,
107512,Prince Institute - Rocky Mountains,Westminster,CO,dacr.org
107521,Community College of Denver,Denver,CO,www.ccd.edu
107530,Lincoln College of Technology - Denver,Denver,CO,www.DADC.com
107549,Denver Seminary,Littleton,CO,www.denverseminary.edu
107567,University of Denver,Denver,CO,www.du.edu
107576,Emily Griffith Opportunity School,Denver,CO,www.egos-school.com
107585,Fort Lewis College,Durango,CO,www.fortlewis.edu
107594,Front Range Community College,Westminster,CO,www.frontrange.edu
107600,Glenwood Beauty Academy,Glenwood Springs,CO,
107619,Hair Dynamics Education Center,Fort Collins,CO,
107628,Iliff School of Theology,Denver,CO,www.iliff.edu
107637,International Beauty Academy,Colorado Springs,CO,csbeautyschools.com
107646,Lamar Community College,Lamar,CO,www.lamarcc.edu
107655,Mesa State College,Grand Junction,CO,www.mesastate.edu
107664,Metropolitan State College of Denver,Denver,CO,www.mscd.edu
107673,Morgan Community College,Fort  Morgan,CO,mcc.cccoes.edu
107682,Naropa University,Boulder,CO,www.naropa.edu
107716,Nazarene Bible College,Colorado Springs,CO,www.nbc.edu
107725,Northeastern Junior College,Sterling,CO,www.njc.edu
107734,University of Northern Colorado,Greeley,CO,www.unco.edu
107743,Otero Junior College,La Junta,CO,WWW.OJC.EDU
107752,Everest College - Thornton,Thornton,CO,www.cci.edu
107761,Pikes Peak Community College,Colorado Springs,CO,www.ppcc.edu
107770,IntelliTec Medical Institute - Colorado Springs,Colorado Springs,CO,www.intellitecmedical.edu
107789,Pueblo Community College,Pueblo,CO,www.pueblocc.edu
107798,Red Rocks Community College,Lakewood,CO,www.rrcc.cccoes.edu
107804,Regis University,Denver,CO,www.regis.edu/
107813,Rocky Mountain College of Art and Design,Denver,CO,www.rmcad.edu
107822,Montessori Education Center of the Rockies,Boulder,CO,www.mecr.edu
107831,San Juan Basin Technical College,Mancos,CO,www.sjbtc.edu
107840,Colorado State University - Pueblo,Pueblo,CO,www.colostate-pueblo.edu
107859,Pickens Technical College,Aurora,CO,www.pickenstech.org
107868,IntelliTec College - Colorado Springs,Colorado Springs,CO,www.IntelliTecCollege.com
107877,IntelliTec College - Grand Junction,Grand Junction,CO,www.intelliteccollege.com
107886,Empire Beauty School - Westminster,Westminster,CO,artisticbeautycolleges.com
